songs,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Upside Down,Jack Johnson,0.787,0.655,6,-8.339,0,0.0431,0.238,0.000171,0.138,0.65,102.485,audio_features,6shRGWCtBUOPFLFTTqXZIC,spotify:track:6shRGWCtBUOPFLFTTqXZIC,https://api.spotify.com/v1/tracks/6shRGWCtBUOPFLFTTqXZIC,https://api.spotify.com/v1/audio-analysis/6shRGWCtBUOPFLFTTqXZIC,208653,4
Rules Of Love,The Orlons,0.496,0.249,0,-12.17,1,0.0609,0.931,0,0.107,0.267,127.595,audio_features,2utE8iDMUHacxz1rDduEDu,spotify:track:2utE8iDMUHacxz1rDduEDu,https://api.spotify.com/v1/tracks/2utE8iDMUHacxz1rDduEDu,https://api.spotify.com/v1/audio-analysis/2utE8iDMUHacxz1rDduEDu,158457,3
Dreams,Buddy Miles,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4
Say A Prayer,Breathe,0.821,0.675,7,-6.661,0,0.0709,0.228,0.019,0.0765,0.554,116.013,audio_features,0tQbj8oxfQNubWgZBybkh7,spotify:track:0tQbj8oxfQNubWgZBybkh7,https://api.spotify.com/v1/tracks/0tQbj8oxfQNubWgZBybkh7,https://api.spotify.com/v1/audio-analysis/0tQbj8oxfQNubWgZBybkh7,277324,4
The Way It Is,Bruce Hornsby ,0.582,0.689,7,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,audio_features,6V50MyHPGhEmwYu0Wdyf0t,spotify:track:6V50MyHPGhEmwYu0Wdyf0t,https://api.spotify.com/v1/tracks/6V50MyHPGhEmwYu0Wdyf0t,https://api.spotify.com/v1/audio-analysis/6V50MyHPGhEmwYu0Wdyf0t,297853,4
You're Beautiful,James Blunt,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,audio_features,0vg4WnUWvze6pBOJDTq99k,spotify:track:0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/audio-analysis/0vg4WnUWvze6pBOJDTq99k,209493,4
S.E.X.,Lyfe Jennings,0.55,0.914,8,-2.831,1,0.0425,3.53e-05,0.322,0.0894,0.825,134.958,audio_features,56h3v9zaotemQ0NB21dlkg,spotify:track:56h3v9zaotemQ0NB21dlkg,https://api.spotify.com/v1/tracks/56h3v9zaotemQ0NB21dlkg,https://api.spotify.com/v1/audio-analysis/56h3v9zaotemQ0NB21dlkg,233840,4
It's The Same Old Song,KC & The Sunshine Band,0.704,0.678,2,-9.121,0,0.0295,0.143,0,0.119,0.977,125.185,audio_features,7d1ustAIlXG7ht5Q4IOv7s,spotify:track:7d1ustAIlXG7ht5Q4IOv7s,https://api.spotify.com/v1/tracks/7d1ustAIlXG7ht5Q4IOv7s,https://api.spotify.com/v1/audio-analysis/7d1ustAIlXG7ht5Q4IOv7s,166400,4
Need A Boss,Shareefa Featuring Ludacris,0.684,0.797,0,-5.406,0,0.361,0.0457,3.72e-06,0.275,0.565,84.012,audio_features,684c3GEBYgNYtlrCkWGFVw,spotify:track:684c3GEBYgNYtlrCkWGFVw,https://api.spotify.com/v1/tracks/684c3GEBYgNYtlrCkWGFVw,https://api.spotify.com/v1/audio-analysis/684c3GEBYgNYtlrCkWGFVw,234813,4
If I Only Knew,Ozark Mountain Daredevils,0.569,0.491,2,-8.816,0,0.0375,0.357,0.000172,0.0744,0.0843,139.898,audio_features,5AV1Z0TJEFBWiyHVg6P4Nb,spotify:track:5AV1Z0TJEFBWiyHVg6P4Nb,https://api.spotify.com/v1/tracks/5AV1Z0TJEFBWiyHVg6P4Nb,https://api.spotify.com/v1/audio-analysis/5AV1Z0TJEFBWiyHVg6P4Nb,159000,4
Dancin',Guy,0.75,0.797,0,-4.826,1,0.118,0.293,0,0.392,0.523,105.949,audio_features,4RAR8g8fZNB106ezUurnE0,spotify:track:4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/tracks/4RAR8g8fZNB106ezUurnE0,https://api.spotify.com/v1/audio-analysis/4RAR8g8fZNB106ezUurnE0,215203,4
Ben Crazy,Dickie Goodman,0.626,0.644,0,-6.413,1,0.0481,0.175,0,0.1,0.468,106.687,audio_features,0qcJqpilYGwO8QVMS6NwRW,spotify:track:0qcJqpilYGwO8QVMS6NwRW,https://api.spotify.com/v1/tracks/0qcJqpilYGwO8QVMS6NwRW,https://api.spotify.com/v1/audio-analysis/0qcJqpilYGwO8QVMS6NwRW,249813,4
Party,Van McCoy,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,audio_features,5Q0Nhxo0l2bP3pNjpGJwV1,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,202067,4
Damaged,Danity Kane,0.774,0.653,8,-5.158,0,0.05,0.0912,0,0.151,0.818,120.01,audio_features,4yHFxB8kzzeuNvoouR8N0N,spotify:track:4yHFxB8kzzeuNvoouR8N0N,https://api.spotify.com/v1/tracks/4yHFxB8kzzeuNvoouR8N0N,https://api.spotify.com/v1/audio-analysis/4yHFxB8kzzeuNvoouR8N0N,244267,4
Lonely Street,Clarence Henry,0.354,0.0895,3,-18.445,1,0.0331,0.939,5.38e-05,0.163,0.419,80.468,audio_features,4JhTLQTfRwewUK2XpvFwai,spotify:track:4JhTLQTfRwewUK2XpvFwai,https://api.spotify.com/v1/tracks/4JhTLQTfRwewUK2XpvFwai,https://api.spotify.com/v1/audio-analysis/4JhTLQTfRwewUK2XpvFwai,152533,4
Wives And Lovers,Jack Jones,0.354,0.472,5,-13.215,0,0.0464,0.449,0,0.28,0.541,96.026,audio_features,33yeTx321qQCaLyh2nE6BY,spotify:track:33yeTx321qQCaLyh2nE6BY,https://api.spotify.com/v1/tracks/33yeTx321qQCaLyh2nE6BY,https://api.spotify.com/v1/audio-analysis/33yeTx321qQCaLyh2nE6BY,149040,4
(Believed You Were) Lucky, Til Tuesday,0.612,0.523,5,-11.425,1,0.0321,0.448,1.59e-06,0.0727,0.495,124.315,audio_features,3Lm7hSTabr01oav0WdSsuD,spotify:track:3Lm7hSTabr01oav0WdSsuD,https://api.spotify.com/v1/tracks/3Lm7hSTabr01oav0WdSsuD,https://api.spotify.com/v1/audio-analysis/3Lm7hSTabr01oav0WdSsuD,216973,4
Strawberry Fields Forever,The Beatles,0.39,0.502,10,-12.277,1,0.178,0.336,0.000138,0.0713,0.289,97.871,audio_features,3Am0IbOxmvlSXro7N5iSfZ,spotify:track:3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/tracks/3Am0IbOxmvlSXro7N5iSfZ,https://api.spotify.com/v1/audio-analysis/3Am0IbOxmvlSXro7N5iSfZ,247320,4
Stay With Me (Brass Bed),Josh Gracin,0.434,0.567,1,-7.278,1,0.0309,0.396,0,0.132,0.271,175.845,audio_features,1DJgRkwljWXGb1sFxfSlOE,spotify:track:1DJgRkwljWXGb1sFxfSlOE,https://api.spotify.com/v1/tracks/1DJgRkwljWXGb1sFxfSlOE,https://api.spotify.com/v1/audio-analysis/1DJgRkwljWXGb1sFxfSlOE,251133,3
I Wish You Love,Gloria Lynne,0.659,0.248,10,-11.169,0,0.0573,0.861,0,0.19,0.647,115.118,audio_features,7moJWeYfMTr7iWgSHvwF7Y,spotify:track:7moJWeYfMTr7iWgSHvwF7Y,https://api.spotify.com/v1/tracks/7moJWeYfMTr7iWgSHvwF7Y,https://api.spotify.com/v1/audio-analysis/7moJWeYfMTr7iWgSHvwF7Y,120133,4
Glory Of Love,The Roommates,0.52,0.61,5,-7.935,1,0.0282,0.0805,2.95e-06,0.276,0.329,144.983,audio_features,1eyq8cjUQ2daFthW2PC2GM,spotify:track:1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/audio-analysis/1eyq8cjUQ2daFthW2PC2GM,258333,4
Together Forever,Rick Astley,0.702,0.933,2,-11.876,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,audio_features,5eFiEFtrq5dLgVHSZANUNl,spotify:track:5eFiEFtrq5dLgVHSZANUNl,https://api.spotify.com/v1/tracks/5eFiEFtrq5dLgVHSZANUNl,https://api.spotify.com/v1/audio-analysis/5eFiEFtrq5dLgVHSZANUNl,205533,4
Rico Suave,Gerardo,0.798,0.817,11,-11.337,0,0.121,0.00596,6.29e-05,0.0548,0.446,105.931,audio_features,6FfdQJ9HJcJAvsPVIyoGZ5,spotify:track:6FfdQJ9HJcJAvsPVIyoGZ5,https://api.spotify.com/v1/tracks/6FfdQJ9HJcJAvsPVIyoGZ5,https://api.spotify.com/v1/audio-analysis/6FfdQJ9HJcJAvsPVIyoGZ5,291667,4
A Little Bit Now (A Little Bit Later),The Majors,0.496,0.458,10,-11.595,1,0.0483,0.77,2.37e-05,0.128,0.926,183.883,audio_features,14wJrdauNlJgWDr5QrOJ6E,spotify:track:14wJrdauNlJgWDr5QrOJ6E,https://api.spotify.com/v1/tracks/14wJrdauNlJgWDr5QrOJ6E,https://api.spotify.com/v1/audio-analysis/14wJrdauNlJgWDr5QrOJ6E,131973,4
Let Me Return The Favor,Andrea Martin,0.619,0.552,4,-8.927,0,0.167,0.0175,0,0.0465,0.63,174.603,audio_features,4zygTlD6BMAZ3oGauPSod5,spotify:track:4zygTlD6BMAZ3oGauPSod5,https://api.spotify.com/v1/tracks/4zygTlD6BMAZ3oGauPSod5,https://api.spotify.com/v1/audio-analysis/4zygTlD6BMAZ3oGauPSod5,254333,4
Gotta Getcha,Jermaine Dupri,0.762,0.324,4,-7.447,0,0.329,0.0663,2.33e-06,0.095,0.482,209.819,audio_features,5gOYXiA88QUy9DdWR4oNni,spotify:track:5gOYXiA88QUy9DdWR4oNni,https://api.spotify.com/v1/tracks/5gOYXiA88QUy9DdWR4oNni,https://api.spotify.com/v1/audio-analysis/5gOYXiA88QUy9DdWR4oNni,170933,4
The Cheater,Bob Kuban & The In-Men,0.61,0.586,3,-10.602,0,0.0556,0.709,1.13e-05,0.105,0.83,136.77,audio_features,1Mqlj2GZiT6foq9k9pqtct,spotify:track:1Mqlj2GZiT6foq9k9pqtct,https://api.spotify.com/v1/tracks/1Mqlj2GZiT6foq9k9pqtct,https://api.spotify.com/v1/audio-analysis/1Mqlj2GZiT6foq9k9pqtct,157000,4
Animals,Nickelback,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,audio_features,2bL2gyO6kBdLkNSkxXNh6x,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x,https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x,231013,4
"1, 2 Step",Ciara Featuring Missy Elliott,0.805,0.896,7,-2.53,0,0.0414,0.0176,0.00293,0.336,0.776,98.738,audio_features,3x9LFpV6tzq0qWaBMvY2UT,spotify:track:3x9LFpV6tzq0qWaBMvY2UT,https://api.spotify.com/v1/tracks/3x9LFpV6tzq0qWaBMvY2UT,https://api.spotify.com/v1/audio-analysis/3x9LFpV6tzq0qWaBMvY2UT,231773,4
That Ain t Love,REO Speedwagon,0.625,0.872,11,-6.843,0,0.0282,0.0184,2.55e-06,0.0733,0.669,131.959,audio_features,4xuaYDjRnSWO7o51gHKiRa,spotify:track:4xuaYDjRnSWO7o51gHKiRa,https://api.spotify.com/v1/tracks/4xuaYDjRnSWO7o51gHKiRa,https://api.spotify.com/v1/audio-analysis/4xuaYDjRnSWO7o51gHKiRa,241733,4
Games That Lovers Play,Wayne Newton,0.532,0.373,9,-16.099,1,0.0282,0.0424,0.779,0.133,0.559,112.16,audio_features,1DIhGrVGZamMWrsV0U3maT,spotify:track:1DIhGrVGZamMWrsV0U3maT,https://api.spotify.com/v1/tracks/1DIhGrVGZamMWrsV0U3maT,https://api.spotify.com/v1/audio-analysis/1DIhGrVGZamMWrsV0U3maT,151973,4
Freedom,The Pointer Sisters,0.563,0.847,1,-4.493,1,0.0468,0.0891,0,0.121,0.666,96.06,audio_features,3J5jotqUAjU479WhAiNkpU,spotify:track:3J5jotqUAjU479WhAiNkpU,https://api.spotify.com/v1/tracks/3J5jotqUAjU479WhAiNkpU,https://api.spotify.com/v1/audio-analysis/3J5jotqUAjU479WhAiNkpU,212720,4
Tempted To Touch,Rupee,0.82,0.826,2,-7.012,0,0.0546,0.061,0,0.0904,0.939,105.988,audio_features,7khLgMuA7m4SA6aaDv1QSv,spotify:track:7khLgMuA7m4SA6aaDv1QSv,https://api.spotify.com/v1/tracks/7khLgMuA7m4SA6aaDv1QSv,https://api.spotify.com/v1/audio-analysis/7khLgMuA7m4SA6aaDv1QSv,207547,4
I Run To You,Lady Antebellum,0.655,0.786,3,-4.451,1,0.034,0.163,5.99e-05,0.124,0.378,113.964,audio_features,2YVCkTYJpv5jelYrHYoEG8,spotify:track:2YVCkTYJpv5jelYrHYoEG8,https://api.spotify.com/v1/tracks/2YVCkTYJpv5jelYrHYoEG8,https://api.spotify.com/v1/audio-analysis/2YVCkTYJpv5jelYrHYoEG8,256013,4
Keep The Faith,Bon Jovi,0.569,0.968,5,-3.72,0,0.0487,0.00108,0.00153,0.0814,0.568,117.783,audio_features,5EWtBjCLy21d1hY9zdaEe8,spotify:track:5EWtBjCLy21d1hY9zdaEe8,https://api.spotify.com/v1/tracks/5EWtBjCLy21d1hY9zdaEe8,https://api.spotify.com/v1/audio-analysis/5EWtBjCLy21d1hY9zdaEe8,346533,4
I've Been Born Again,Johnnie Taylor,0.649,0.379,8,-7.947,1,0.0269,0.771,0,0.197,0.804,136.981,audio_features,3SIBXtSP10IMxmdOxmulGY,spotify:track:3SIBXtSP10IMxmdOxmulGY,https://api.spotify.com/v1/tracks/3SIBXtSP10IMxmdOxmulGY,https://api.spotify.com/v1/audio-analysis/3SIBXtSP10IMxmdOxmulGY,162040,4
Boogie Woogie Bugle Boy,Bette Midler,0.64,0.479,7,-11.55,1,0.467,0.881,0.000171,0.0973,0.79,166.868,audio_features,3axPhcbhVDOA9MnhkUrFcE,spotify:track:3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/tracks/3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/audio-analysis/3axPhcbhVDOA9MnhkUrFcE,161933,4
Give It Up To Me,Sean Paul,0.855,0.674,7,-4.328,1,0.314,0.165,0,0.0548,0.578,95.991,audio_features,6YB6CK4Tsb0BgtxCEL9KlI,spotify:track:6YB6CK4Tsb0BgtxCEL9KlI,https://api.spotify.com/v1/tracks/6YB6CK4Tsb0BgtxCEL9KlI,https://api.spotify.com/v1/audio-analysis/6YB6CK4Tsb0BgtxCEL9KlI,242253,4
You Are Forever,Smokey Robinson,0.575,0.591,2,-5.916,0,0.028,0.0173,0,0.173,0.332,107.967,audio_features,7zQ5nqAKKfk0gtBgV70gyq,spotify:track:7zQ5nqAKKfk0gtBgV70gyq,https://api.spotify.com/v1/tracks/7zQ5nqAKKfk0gtBgV70gyq,https://api.spotify.com/v1/audio-analysis/7zQ5nqAKKfk0gtBgV70gyq,246333,4
Victoria,The Kinks,0.536,0.674,3,-9.418,1,0.0648,0.395,1.71e-05,0.231,0.586,162.948,audio_features,6PygGAmpvTfty4Clx53ft2,spotify:track:6PygGAmpvTfty4Clx53ft2,https://api.spotify.com/v1/tracks/6PygGAmpvTfty4Clx53ft2,https://api.spotify.com/v1/audio-analysis/6PygGAmpvTfty4Clx53ft2,224373,4
You Give Good Love,Whitney Houston,0.559,0.365,5,-13.654,1,0.0332,0.686,0,0.0771,0.534,74.802,audio_features,0t6DdFmFQhQYWhmfa5FJer,spotify:track:0t6DdFmFQhQYWhmfa5FJer,https://api.spotify.com/v1/tracks/0t6DdFmFQhQYWhmfa5FJer,https://api.spotify.com/v1/audio-analysis/0t6DdFmFQhQYWhmfa5FJer,277240,4
It's Too Soon To Know,Etta James,0.35,0.0417,2,-17.114,1,0.0355,0.984,4.93e-05,0.0962,0.221,143.997,audio_features,0tY3eFxGFJFXhDl7HaldXM,spotify:track:0tY3eFxGFJFXhDl7HaldXM,https://api.spotify.com/v1/tracks/0tY3eFxGFJFXhDl7HaldXM,https://api.spotify.com/v1/audio-analysis/0tY3eFxGFJFXhDl7HaldXM,183813,3
Steppin' Out,Joe Jackson,0.579,0.223,11,-20.208,1,0.0364,0.0439,0.00232,0.0613,0.532,159.696,audio_features,2KY0QUeRY3IPuJI1gyU9BJ,spotify:track:2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/tracks/2KY0QUeRY3IPuJI1gyU9BJ,https://api.spotify.com/v1/audio-analysis/2KY0QUeRY3IPuJI1gyU9BJ,268200,4
Send Me An Angel,Scorpions,0.153,0.417,1,-11.587,1,0.0318,0.434,0.000622,0.211,0.166,80.87,audio_features,1bKQ48M9onID2kbSpRy8kK,spotify:track:1bKQ48M9onID2kbSpRy8kK,https://api.spotify.com/v1/tracks/1bKQ48M9onID2kbSpRy8kK,https://api.spotify.com/v1/audio-analysis/1bKQ48M9onID2kbSpRy8kK,273333,3
When Joanna Loved Me,Tony Bennett,0.531,0.0933,3,-22.251,1,0.0309,0.942,0.0014,0.0945,0.214,99.382,audio_features,2rxK2vd9P8QM1TEbyGFjoY,spotify:track:2rxK2vd9P8QM1TEbyGFjoY,https://api.spotify.com/v1/tracks/2rxK2vd9P8QM1TEbyGFjoY,https://api.spotify.com/v1/audio-analysis/2rxK2vd9P8QM1TEbyGFjoY,343000,4
Fly At Night,Chilliwack,0.34,0.566,7,-15.999,1,0.0405,0.306,0.277,0.12,0.501,139.381,audio_features,65P1kWWq2FOig9q2POBD4K,spotify:track:65P1kWWq2FOig9q2POBD4K,https://api.spotify.com/v1/tracks/65P1kWWq2FOig9q2POBD4K,https://api.spotify.com/v1/audio-analysis/65P1kWWq2FOig9q2POBD4K,293971,4
Bigger,Justin Bieber,0.776,0.752,8,-4.711,0,0.193,0.325,0,0.33,0.716,140.013,audio_features,2oHDJHNondITqbl8xZ9vPn,spotify:track:2oHDJHNondITqbl8xZ9vPn,https://api.spotify.com/v1/tracks/2oHDJHNondITqbl8xZ9vPn,https://api.spotify.com/v1/audio-analysis/2oHDJHNondITqbl8xZ9vPn,192705,4
Reason To Live,Kiss,0.637,0.718,6,-6.171,0,0.075,0.00832,0.000219,0.227,0.0801,120.029,audio_features,4ct6fY3UwHrY4IJIasEDfl,spotify:track:4ct6fY3UwHrY4IJIasEDfl,https://api.spotify.com/v1/tracks/4ct6fY3UwHrY4IJIasEDfl,https://api.spotify.com/v1/audio-analysis/4ct6fY3UwHrY4IJIasEDfl,192000,4
Never Again,Kelly Clarkson,0.493,0.936,1,-4.525,1,0.0331,8.53e-06,9.73e-05,0.358,0.683,93.501,audio_features,07huQEWGQAe7aJaeR08Cag,spotify:track:07huQEWGQAe7aJaeR08Cag,https://api.spotify.com/v1/tracks/07huQEWGQAe7aJaeR08Cag,https://api.spotify.com/v1/audio-analysis/07huQEWGQAe7aJaeR08Cag,223547,4
In My House,Mary Jane Girls,0.793,0.637,10,-11.037,0,0.0309,0.0155,0.219,0.0765,0.943,116.832,audio_features,11vItFXykyMe5BNKmItbo2,spotify:track:11vItFXykyMe5BNKmItbo2,https://api.spotify.com/v1/tracks/11vItFXykyMe5BNKmItbo2,https://api.spotify.com/v1/audio-analysis/11vItFXykyMe5BNKmItbo2,302200,4
I'm Still A Struggling Man,Edwin Starr,0.617,0.668,11,-9.821,1,0.0409,0.122,0,0.279,0.901,95.083,audio_features,1kgtLKvVAxeci5kU0u5ov7,spotify:track:1kgtLKvVAxeci5kU0u5ov7,https://api.spotify.com/v1/tracks/1kgtLKvVAxeci5kU0u5ov7,https://api.spotify.com/v1/audio-analysis/1kgtLKvVAxeci5kU0u5ov7,142613,4
Candy,Cameo,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,audio_features,32lItqlMi4LBhb4k0BaSaC,spotify:track:32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/tracks/32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/audio-analysis/32lItqlMi4LBhb4k0BaSaC,227533,4
Rain,Jose Feliciano,0.231,0.976,10,-27.426,0,0.0487,0.152,0.987,0.48,0.00672,96.552,audio_features,3L1JHXiqNOJ57w3n2R3HyU,spotify:track:3L1JHXiqNOJ57w3n2R3HyU,https://api.spotify.com/v1/tracks/3L1JHXiqNOJ57w3n2R3HyU,https://api.spotify.com/v1/audio-analysis/3L1JHXiqNOJ57w3n2R3HyU,131500,5
Try Again,Aaliyah,0.435,0.352,2,-7.815,0,0.0371,0.814,0,0.247,0.345,85.82,audio_features,4Sav8RLaXMBpTZX6xNPj0K,spotify:track:4Sav8RLaXMBpTZX6xNPj0K,https://api.spotify.com/v1/tracks/4Sav8RLaXMBpTZX6xNPj0K,https://api.spotify.com/v1/audio-analysis/4Sav8RLaXMBpTZX6xNPj0K,178233,3
Amen,Otis Redding,0.807,0.898,6,-5.837,0,0.0393,0.188,0.000395,0.0824,0.743,112.998,audio_features,4iwiYqzoLImJraKQ9Pf2I2,spotify:track:4iwiYqzoLImJraKQ9Pf2I2,https://api.spotify.com/v1/tracks/4iwiYqzoLImJraKQ9Pf2I2,https://api.spotify.com/v1/audio-analysis/4iwiYqzoLImJraKQ9Pf2I2,227101,4
Black Night,Bobby Bland,0.497,0.787,9,-11.039,1,0.0734,0.165,0.522,0.17,0.812,134.598,audio_features,7yn7rpRvg6XCq10B94etIp,spotify:track:7yn7rpRvg6XCq10B94etIp,https://api.spotify.com/v1/tracks/7yn7rpRvg6XCq10B94etIp,https://api.spotify.com/v1/audio-analysis/7yn7rpRvg6XCq10B94etIp,207467,4
It's My Thing (You Can't Tell Me Who To Sock It To),Marva Whitney,0.725,0.845,9,-5.871,0,0.0787,0.124,0.00404,0.243,0.869,110.728,audio_features,0QvnLJFbSHr4xhDLweP40h,spotify:track:0QvnLJFbSHr4xhDLweP40h,https://api.spotify.com/v1/tracks/0QvnLJFbSHr4xhDLweP40h,https://api.spotify.com/v1/audio-analysis/0QvnLJFbSHr4xhDLweP40h,179683,4
You Should'a Treated Me Right,Ike & Tina Turner,0.669,0.552,0,-7.98,1,0.0587,0.807,0.000874,0.321,0.488,100.102,audio_features,4wONXG4GqWSscEyZlx300W,spotify:track:4wONXG4GqWSscEyZlx300W,https://api.spotify.com/v1/tracks/4wONXG4GqWSscEyZlx300W,https://api.spotify.com/v1/audio-analysis/4wONXG4GqWSscEyZlx300W,180800,4
"Sally, Go 'Round The Roses",The Jaynetts,0.694,0.453,2,-12.583,1,0.0327,0.234,0.546,0.0703,0.457,146.6,audio_features,31s2mbxcx4LX1EtZg1fUvA,spotify:track:31s2mbxcx4LX1EtZg1fUvA,https://api.spotify.com/v1/tracks/31s2mbxcx4LX1EtZg1fUvA,https://api.spotify.com/v1/audio-analysis/31s2mbxcx4LX1EtZg1fUvA,195400,4
Nothing From Nothing,Billy Preston,0.808,0.83,9,-3.995,0,0.0283,0.613,0.0112,0.198,0.909,102.8,audio_features,72PoJMDfdaw9gGECgA9kTZ,spotify:track:72PoJMDfdaw9gGECgA9kTZ,https://api.spotify.com/v1/tracks/72PoJMDfdaw9gGECgA9kTZ,https://api.spotify.com/v1/audio-analysis/72PoJMDfdaw9gGECgA9kTZ,156200,4
Let Yourself Go,The Friends Of Distinction,0.627,0.971,2,-3.017,1,0.0376,0.00376,4.11e-05,0.246,0.605,101.0,audio_features,5pP3WtXwZ6HjcbuJ3vhDTZ,spotify:track:5pP3WtXwZ6HjcbuJ3vhDTZ,https://api.spotify.com/v1/tracks/5pP3WtXwZ6HjcbuJ3vhDTZ,https://api.spotify.com/v1/audio-analysis/5pP3WtXwZ6HjcbuJ3vhDTZ,176987,4
When We Get Married,The Intruders,0.445,0.209,9,-11.616,1,0.0532,0.843,0,0.107,0.383,179.42,audio_features,7wkdtZH9QgrtonWasZdK9w,spotify:track:7wkdtZH9QgrtonWasZdK9w,https://api.spotify.com/v1/tracks/7wkdtZH9QgrtonWasZdK9w,https://api.spotify.com/v1/audio-analysis/7wkdtZH9QgrtonWasZdK9w,151267,3
The End Of The World,Skeeter Davis,0.232,0.216,10,-10.674,1,0.0314,0.936,4.93e-06,0.246,0.432,94.268,audio_features,5DTOOkooKFUvWj1XQTFa09,spotify:track:5DTOOkooKFUvWj1XQTFa09,https://api.spotify.com/v1/tracks/5DTOOkooKFUvWj1XQTFa09,https://api.spotify.com/v1/audio-analysis/5DTOOkooKFUvWj1XQTFa09,157573,3
Jimmy Olsen's Blues,The Spin Doctors,0.46,0.914,7,-9.349,1,0.0576,0.00629,7.4e-05,0.209,0.536,111.681,audio_features,0xG0R8KUwRcXgmveVvbnwn,spotify:track:0xG0R8KUwRcXgmveVvbnwn,https://api.spotify.com/v1/tracks/0xG0R8KUwRcXgmveVvbnwn,https://api.spotify.com/v1/audio-analysis/0xG0R8KUwRcXgmveVvbnwn,278707,4
Skin Deep,Cher,0.625,0.785,9,-8.951,1,0.0301,0.179,0.684,0.116,0.793,128.189,audio_features,22v8zobWXI49crts3d053C,spotify:track:22v8zobWXI49crts3d053C,https://api.spotify.com/v1/tracks/22v8zobWXI49crts3d053C,https://api.spotify.com/v1/audio-analysis/22v8zobWXI49crts3d053C,235360,4
Undone - The Sweater Song,Weezer,0.457,0.618,6,-6.682,1,0.0296,0.00114,0.00257,0.0679,0.579,80.184,audio_features,5WhtlIoxoZrMmuaWWEQhwV,spotify:track:5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/tracks/5WhtlIoxoZrMmuaWWEQhwV,https://api.spotify.com/v1/audio-analysis/5WhtlIoxoZrMmuaWWEQhwV,305533,4
Emotional Rollercoaster,Vivian Green,0.692,0.565,6,-6.033,0,0.0957,0.0948,0,0.304,0.511,122.934,audio_features,7IsSXaTgBu8ChPx9jLgx28,spotify:track:7IsSXaTgBu8ChPx9jLgx28,https://api.spotify.com/v1/tracks/7IsSXaTgBu8ChPx9jLgx28,https://api.spotify.com/v1/audio-analysis/7IsSXaTgBu8ChPx9jLgx28,196373,4
Don't Stop Me Now,Queen,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,audio_features,7hQJA50XrCWABAu5v6QZ4i,spotify:track:7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/tracks/7hQJA50XrCWABAu5v6QZ4i,https://api.spotify.com/v1/audio-analysis/7hQJA50XrCWABAu5v6QZ4i,209413,4
Too Many Rules,Connie Francis,0.3,0.867,4,-8.198,1,0.0377,0.334,0.0342,0.16,0.934,176.992,audio_features,1AnSQy5f7E8VAlbQWCwGDv,spotify:track:1AnSQy5f7E8VAlbQWCwGDv,https://api.spotify.com/v1/tracks/1AnSQy5f7E8VAlbQWCwGDv,https://api.spotify.com/v1/audio-analysis/1AnSQy5f7E8VAlbQWCwGDv,306027,4
