danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1.0039334256760015,-0.3686171294000312,1.623650658071459,0.4639365353996078,0.6371372990642058,0.1713426185121258,0.4513019385692944,-0.30012321232256733,-0.6099779720842068,-0.22138926742311665,-1.3616993748396347
-0.08119504319216311,0.7246971926125725,-1.1652822060775274,0.8017743201972097,0.6371372990642058,-0.33313943389692746,-0.907590073099953,-0.3001579781347162,-0.5375576282821516,-0.43707708351431485,1.7340105119535678
1.412452378661663,-0.8763907266527469,-0.8863889196626288,0.5274004130522646,0.6371372990642058,0.7141259113426907,-1.0281887791393074,-0.3001579781347162,1.150035704352896,-1.9509613775883836,-1.6355086539416817
0.5826482554095372,-0.2999990757172317,-0.3286023468328315,0.7521484309049066,0.6371372990642058,-0.3221962223479242,-0.025680320941195756,-0.3001579781347162,1.2164763867401025,-0.6934607139623427,0.06564055387538788
-0.17055856415777673,-0.7117073978140283,-1.444175492492426,0.07838154935940693,-1.5695204180774656,0.05096729147308926,0.1705251475099278,-0.3001579781347162,-0.48440508237238633,0.9954155818460944,2.9831328230532304
-0.017363956788153393,0.6194828436322799,-0.8863889196626288,0.781494509669105,0.6371372990642058,-0.33861103967142914,-0.4113255520347835,-0.3000069803535922,1.535391662198694,-0.587651596634585,1.178953184455602
0.0017853691330495228,-1.095968498437705,-0.04970906041793288,0.31625179755376354,0.6371372990642058,-0.5530979860318943,0.9181356393667952,-0.3001579781347162,-0.33823558112053176,-1.8532914231319921,0.7625559070195961
0.8507388183063781,1.0998092194118756,-1.1652822060775274,1.0341570902486674,-1.5695204180774656,1.5458099890669434,-1.0163826225031967,-0.3001579781347162,-0.8989949404685554,-0.1603455458878719,-1.1145167185371527
1.297556423134446,1.3148124542846473,1.623650658071459,1.216675385001609,-1.5695204180774656,-0.4819671109633727,-0.884586673350511,-0.30001320706621587,1.2098323185013817,-0.19697177880901875,0.20742905831327615
1.406069270021262,0.7246971926125725,-0.04970906041793288,1.114083402330021,-1.5695204180774656,0.07285371457109593,-0.7367560014313023,-0.28490253220672684,-0.44454067294006233,1.2029642350659266,-0.41871370472660724
1.2273422280900355,0.8802314476269179,-1.1652822060775274,0.6042251070528493,0.6371372990642058,-0.5147967456103827,-0.9221363405885709,-0.2999405620856064,-0.5893813605441727,1.4512087026425882,-0.13944701076877564
2.11459432910577,0.9214022798365975,1.623650658071459,1.1944868864238005,-1.5695204180774656,0.38582956487259107,-0.8632747000532337,-0.3001579781347162,1.0968831584431304,0.9262326974394836,-0.4875744616011986
1.3422381836172523,0.10256017255519122,0.5080775124118644,0.3976096256723951,0.6371372990642058,1.5567532006159468,-0.47221690431271834,-0.3001579781347162,-0.5508457647595929,0.37276962218659865,0.13672598941730554
0.38477188755710784,0.015643971223645248,-1.1652822060775274,0.5572236638288891,0.6371372990642058,-0.08801149519925301,-0.008766056419547155,-0.3001579781347162,-0.6066559379648464,-1.5928382112482813,0.3475142931464928
0.4869016258035234,1.008318481168143,-1.444175492492426,0.8010585621785707,0.6371372990642058,-0.5235513148495854,-0.9654368577639911,-0.3000936354376049,2.385832396754939,0.23847343480906014,-0.06926535093545921
0.4613691912419195,0.020218508135831877,-1.1652822060775274,-0.08123248879708726,0.6371372990642058,2.12580020116412,-1.0367676941046875,-0.3001490012906837,0.047120376725266463,-0.27022424465131245,1.2500386199975193
0.627330015892344,1.0037439442559564,0.22918422599696575,1.2066547727406634,-1.5695204180774656,-0.20400953761868826,-1.0072827481905497,-0.3001579781347162,-0.7740864575806071,1.341330003879148,-0.593246698299208
1.080530729360813,-0.8397944313552539,-1.1652822060775274,1.0193647578634617,-1.5695204180774656,1.1846840079498338,-1.0106656010948794,-0.2641987127330271,-0.36481185407541444,-0.39638126915748495,-1.478773089707693
0.8443557096659772,0.4502249778813746,-0.6074956332477301,0.34249625823719315,-1.5695204180774656,-0.1886890414500836,-0.968481425377888,-0.3001579781347162,-0.8890288381104745,1.2558687937298054,1.0411273888938888
-0.6556748208282499,0.95799857513409,-1.1652822060775274,0.949459058043054,0.6371372990642058,-0.38457252817724313,-0.8636129853436666,-0.3001579781347162,-0.5176254235659896,-0.5103295493566083,1.3919314062479384
0.5315833862863302,0.8024643201197451,-1.1652822060775274,0.9635356324096207,0.6371372990642058,-0.2817063396166119,-0.9150323494894783,-0.3001579781347162,-0.7202695048469697,0.417535017979111,-0.800524181006521
1.2209591194496345,-0.36404259248784454,0.22918422599696575,-0.057612474182000654,-1.5695204180774656,1.3707186042828903,-0.8105021947456901,-0.3001476002803434,-0.3315915128818111,-1.5928382112482813,0.6949812924995535
-0.43864912705461684,-0.995328686369599,0.5080775124118644,-0.22915581264914436,-1.5695204180774656,0.8345012383817273,0.6779530831593855,-0.3001579781347162,-0.491049150611107,-0.7056694582693915,-0.4637286871357923
1.406069270021262,-0.13074120996632693,-0.8863889196626288,-0.14278767840003992,0.6371372990642058,3.0450299712803988,-1.000280242678587,-0.3001579781347162,-0.510981355327269,-0.5835820151989021,1.1831592175610155
-0.5918437344242402,-0.3686171294000312,0.786970798826763,1.0138772797205629,-1.5695204180774656,1.1409111617538203,1.006089814879368,-0.3001579781347162,-0.48440508237238633,0.3076563192156709,0.6896976806646525
1.5273483341888805,0.4319268302326281,-0.3286023468328315,1.260098038132374,-1.5695204180774656,0.017043335671178887,-0.7211948780713856,-0.3001579781347162,-0.2917271034494871,1.2762167009082201,-0.9056054874335219
0.2954083665914942,-0.09871945158102051,-0.8863889196626288,0.13325633078839602,0.6371372990642058,2.497869393830233,-0.978291698800444,-0.3001499871868491,-0.9428457908441118,-0.8765918785680766,2.087178250391652
0.6209469072519431,0.020218508135831877,0.22918422599696575,0.5262074830211997,-1.5695204180774656,2.4869261822812296,-0.9989271015168554,-0.3001579781347162,-0.49769321884982765,0.051272688767642856,1.3192122223097034
1.431601704582866,0.07053841416988481,0.786970798826763,0.5798893344191238,0.6371372990642058,-0.2434050991951002,-0.9816745517047737,-0.2880677777904253,-0.6604728906984838,-0.6079995038129999,0.310841855739782
-0.2599220851233903,0.2672435013939099,1.0658640852416617,0.9067521629309279,0.6371372990642058,0.823558026832724,0.09610238361467417,-0.3001579781347162,-0.6578152634029956,0.417535017979111,1.6297286994226372
0.5507327122075324,0.09341109873081796,0.22918422599696575,0.7519098448986937,0.6371372990642058,2.4869261822812296,-0.6819537843811609,-0.2984196875272752,-0.6365542450390894,1.3291212595720991,2.223474579369578
1.5145821169080784,-0.33659537101472475,-0.8863889196626288,-0.11033998155507271,0.6371372990642058,2.1805162589091367,-1.0079254902423724,-0.3001451095952939,0.5587136311067573,-1.0841405317879087,-1.3921844247028436
-0.11311058639416798,-0.21308287438568577,-0.3286023468328315,0.5056890864868822,0.6371372990642058,-0.3145359742636218,1.124489666530908,-0.3001579781347162,-0.642533906453938,-0.6039299223773169,2.012686275640391
0.2890252579510933,0.7063990449638259,-1.1652822060775274,0.5624725559655751,0.6371372990642058,-0.23355620880099723,-0.6515081082421934,-0.3001579781347162,0.8842729748040695,1.0483201405099731,-1.391315409598419
1.0613814034396103,0.42735229332044145,-1.444175492492426,0.5378981973256366,0.6371372990642058,1.3160025465378737,-0.83553530623773,-0.3000723608361407,-0.09240505628786733,0.45009166946457485,-1.3570762144840969
